URL,productImage ,imageBack,Headline,Description ,price,plp-rating__sr-only
https://www.ikea.com/rs/sr/p/naemmaroe-garnitura-s-4-sedista-spolja-svetlosmede-bajcovano-s89579304/,https://www.ikea.com/rs/sr/images/products/naemmaroe-garnitura-s-4-sedista-spolja-svetlosmede-bajcovano__1404410_pe970037_s5.jpg?f=xxs,,NÄMMARÖ,"Garnitura s 4 sedišta,spolja, svetlosmeđe bajcovano, 126 cm",36.998,Pregled: 4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vaesman-stolica-s-rukohvatima-spolja-crna-40211637/,https://www.ikea.com/rs/sr/images/products/vaesman-stolica-s-rukohvatima-spolja-crna__0133901_pe289641_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vaesman-stolica-s-rukohvatima-spolja-crna__0905527_pe616835_s5.jpg?f=xxs,VÄSMAN,"Stolica s rukohvatima,spolja, crna",5.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/bondholmen-stolica-s-rukohvatima-spolja-bela-bez-10558173/,https://www.ikea.com/rs/sr/images/products/bondholmen-stolica-s-rukohvatima-spolja-bela-bez__1333127_pe946389_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/bondholmen-stolica-s-rukohvatima-spolja-bela-bez__1244999_pe921431_s5.jpg?f=xxs,BONDHOLMEN,"Stolica s rukohvatima,spolja, bela/bež",8.000,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-klupa-s-jastucicem-svetlosmede-bajcovano-kuddarna-svetla-sivobez-s49575303/,https://www.ikea.com/rs/sr/images/products/naemmaroe-klupa-s-jastucicem-svetlosmede-bajcovano-kuddarna-svetla-sivobez__1475673_pe998636_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-klupa-s-jastucicem-svetlosmede-bajcovano-kuddarna-svetla-sivobez__1407935_pe971653_s5.jpg?f=xxs,NÄMMARÖ,"Klupa s jastučićem, svetlosmeđe bajcovano/Kuddarna svetla sivobež, 120 cm",9.000,Pregled: 4.1 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/havsten-sofa-dvosed-spolja-bez-10542498/,https://www.ikea.com/rs/sr/images/products/havsten-sofa-dvosed-spolja-bez__1138950_pe880155_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/havsten-sofa-dvosed-spolja-bez__0673194_pe717097_s5.jpg?f=xxs,HAVSTEN,"Sofa dvosed,spolja, bež, 179x92x76 cm",22.999,Pregled: 3.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/kuddarna-jastucic-za-stolicu-spolja-svetla-sivobez-30547230/,https://www.ikea.com/rs/sr/images/products/kuddarna-jastucic-za-stolicu-spolja-svetla-sivobez__1476735_pe999002_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/kuddarna-jastucic-za-stolicu-spolja-svetla-sivobez__1458365_pe993015_s5.jpg?f=xxs,KUDDARNA,"Jastučić za stolicu,spolja, svetla sivobež, 44x44 cm",900,Pregled: 4.9 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/strandoen-sklopiva-stolicica-jarkozuta-jarkonarandzasta-40600458/,https://www.ikea.com/rs/sr/images/products/strandoen-sklopiva-stolicica-jarkozuta-jarkonarandzasta__1476170_pe998758_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/strandoen-sklopiva-stolicica-jarkozuta-jarkonarandzasta__1476300_pe998842_s5.jpg?f=xxs,STRANDÖN,"Sklopiva stoličica, jarkožuta/jarkonarandžasta",999,Pregled: 4.4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/laeckoe-stolica-s-rukohvatima-spolja-tamnosiva-60463304/,https://www.ikea.com/rs/sr/images/products/laeckoe-stolica-s-rukohvatima-spolja-tamnosiva__1035317_pe838043_s5.jpg?f=xxs,,LÄCKÖ,"Stolica s rukohvatima,spolja, tamnosiva",5.499,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-klupa-spolja-svetlosmede-bajcovano-60510310/,https://www.ikea.com/rs/sr/images/products/naemmaroe-klupa-spolja-svetlosmede-bajcovano__1138759_pe880059_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-klupa-spolja-svetlosmede-bajcovano__1170514_ph189347_s5.jpg?f=xxs,NÄMMARÖ,"Klupa,spolja, svetlosmeđe bajcovano, 120 cm",7.000,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-fotelja-bez-rukohvata-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez-s59607474/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-fotelja-bez-rukohvata-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438403_pe984732_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-fotelja-bez-rukohvata-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438336_pe984696_s5.jpg?f=xxs,NÄMMARÖ,"Modularna fotelja bez rukohvata, napolju svetlosmeđe bajcovano/Frösön/Duvholmen bež, 81 cm",22.000,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/segeroen-ugaono-sediste-spolja-bela-bez-70510809/,https://www.ikea.com/rs/sr/images/products/segeroen-ugaono-sediste-spolja-bela-bez__1138773_pe880075_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/segeroen-ugaono-sediste-spolja-bela-bez__1194479_pe901954_s5.jpg?f=xxs,SEGERÖN,"Ugaono sedište, spolja, bela/bež",13.000,Pregled: 4.2 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/furuoen-trpez-sto-s-2-stolice-i-2-stolic-smeda-napolju-30543736/,https://www.ikea.com/rs/sr/images/products/furuoen-trpez-sto-s-2-stolice-i-2-stolic-smeda-napolju__1236723_pe917720_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/furuoen-trpez-sto-s-2-stolice-i-2-stolic-smeda-napolju__1236732_pe917718_s5.jpg?f=xxs,FURUÖN,"Trpez. sto s 2 stolice i 2 stolič, smeđa/napolju",22.999,Pregled: 4.4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tvaroe-element-za-modularnu-sofu-spolja-smeda-10515485/,https://www.ikea.com/rs/sr/images/products/tvaroe-element-za-modularnu-sofu-spolja-smeda__1180853_pe896478_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tvaroe-element-za-modularnu-sofu-spolja-smeda__1180850_pe896477_s5.jpg?f=xxs,TVARÖ,"Element za modularnu sofu, spolja, smeđa",16.999,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/jutholmen-modularna-sofa-dvosed-spolja-tamnosiva-kuddarna-svetla-sivobez-s49578226/,https://www.ikea.com/rs/sr/images/products/jutholmen-modularna-sofa-dvosed-spolja-tamnosiva-kuddarna-svetla-sivobez__1380048_pe961608_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/jutholmen-modularna-sofa-dvosed-spolja-tamnosiva-kuddarna-svetla-sivobez__1469138_pe996422_s5.jpg?f=xxs,JUTHOLMEN,"Modularna sofa dvosed, spolja, tamnosiva/Kuddarna svetla sivobež",25.800,Pregled: 4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vittskaer-modularni-lenjivac-napolju-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez-s49591256/,https://www.ikea.com/rs/sr/images/products/vittskaer-modularni-lenjivac-napolju-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez__1474099_pe997939_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittskaer-modularni-lenjivac-napolju-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez__1434239_pe983406_s5.jpg?f=xxs,VITTSKÄR,"Modularni lenjivac, napolju plastični ratan tamnosivi/Frösön/Duvholmen bež",49.500,
https://www.ikea.com/rs/sr/p/taernoe-sto-i-4-stolice-spolja-crna-svetlosmede-bajcovano-s29393709/,https://www.ikea.com/rs/sr/images/products/taernoe-sto-i-4-stolice-spolja-crna-svetlosmede-bajcovano__0947438_pe798565_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/taernoe-sto-i-4-stolice-spolja-crna-svetlosmede-bajcovano__0906825_pe618454_s5.jpg?f=xxs,TÄRNÖ,"Sto i 4 stolice, spolja, crna/svetlosmeđe bajcovano",17.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/djupoen-askholmen-sto-i-2-sklopive-stolice-napolju-preklopno-smeda-tamnosmeda-s19608102/,https://www.ikea.com/rs/sr/images/products/djupoen-askholmen-sto-i-2-sklopive-stolice-napolju-preklopno-smeda-tamnosmeda__1436776_pe984316_s5.jpg?f=xxs,,DJUPÖN / ASKHOLMEN,"Sto i 2 sklopive stolice, napolju preklopno/smeđa tamnosmeđa",14.999,
https://www.ikea.com/rs/sr/p/laeckoe-sofa-dvosed-spolja-siva-kuddarna-svetla-sivobez-s09575362/,https://www.ikea.com/rs/sr/images/products/laeckoe-sofa-dvosed-spolja-siva-kuddarna-svetla-sivobez__1379431_pe961538_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/laeckoe-sofa-dvosed-spolja-siva-kuddarna-svetla-sivobez__1407740_pe971583_s5.jpg?f=xxs,LÄCKÖ,"Sofa dvosed,spolja, siva/Kuddarna svetla sivobež",11.799,
https://www.ikea.com/rs/sr/p/djupoen-sklopivi-sto-smeda-90539270/,https://www.ikea.com/rs/sr/images/products/djupoen-sklopivi-sto-smeda__1443837_pe987242_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/djupoen-sklopivi-sto-smeda__1232123_pe916419_s5.jpg?f=xxs,DJUPÖN,"Sklopivi sto, smeđa",8.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/trixig-boja-bela-40600241/,https://www.ikea.com/rs/sr/images/products/trixig-boja-bela__1357245_pe953486_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/trixig-boja-bela__1372025_pe959308_s5.jpg?f=xxs,TRIXIG,"Boja, bela, 125 ml",499,Pregled: 4.2 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/torparoe-sto-i-2-sklopive-stolice-spolja-sklopivo-bela-bela-s29581814/,https://www.ikea.com/rs/sr/images/products/torparoe-sto-i-2-sklopive-stolice-spolja-sklopivo-bela-bela__1382731_pe962336_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/torparoe-sto-i-2-sklopive-stolice-spolja-sklopivo-bela-bela__1382732_pe962339_s5.jpg?f=xxs,TORPARÖ,"Sto i 2 sklopive stolice, spolja, sklopivo bela/bela, 70x42 cm",9.299,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/askholmen-stolica-spolja-sklopivo-tamnosmeda-20557502/,https://www.ikea.com/rs/sr/images/products/askholmen-stolica-spolja-sklopivo-tamnosmeda__1246212_pe922035_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/askholmen-stolica-spolja-sklopivo-tamnosmeda__1246214_pe922037_s5.jpg?f=xxs,ASKHOLMEN,"Stolica, spolja, sklopivo tamnosmeđa",3.000,Pregled: 4.4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/bockoen-noseca-konstr-mrez-lezaljke-spo-crna-10495133/,https://www.ikea.com/rs/sr/images/products/bockoen-noseca-konstr-mrez-lezaljke-spo-crna__1137844_pe879767_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/bockoen-noseca-konstr-mrez-lezaljke-spo-crna__1185298_pe898345_s5.jpg?f=xxs,BOCKÖN,"Noseća konstr. mrež.ležaljke,spo, crna",9.499,Pregled: 4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/askholmen-sto-na-preklop-s-4-stolice-spolja-sklopivo-tamnosmeda-kuddarna-svetla-sivobez-s99578238/,https://www.ikea.com/rs/sr/images/products/askholmen-sto-na-preklop-s-4-stolice-spolja-sklopivo-tamnosmeda-kuddarna-svetla-sivobez__1380040_pe961597_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/askholmen-sto-na-preklop-s-4-stolice-spolja-sklopivo-tamnosmeda-kuddarna-svetla-sivobez__1408000_pe971667_s5.jpg?f=xxs,ASKHOLMEN,"Sto na preklop s 4 stolice, spolja, sklopivo tamnosmeđa/Kuddarna svetla sivobež",24.999,
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-sofa-dvosed-spolja-rukohvati-svetlosmede-bajcovano-s99579308/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-dvosed-spolja-rukohvati-svetlosmede-bajcovano__1369675_pe958250_s5.jpg?f=xxs,,NÄMMARÖ,"Modularna sofa dvosed, spolja, rukohvati svetlosmeđe bajcovano, 147 cm",20.000,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-sklopivi-sto-svetlosmede-bajcovano-10586699/,https://www.ikea.com/rs/sr/images/products/naemmaroe-sklopivi-sto-svetlosmede-bajcovano__1364536_pe955925_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-sklopivi-sto-svetlosmede-bajcovano__1408049_pe971699_s5.jpg?f=xxs,NÄMMARÖ,"Sklopivi sto, svetlosmeđe bajcovano, 108x37 cm",8.999,Pregled: 4.9 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/froesoen-duvholmen-jastucic-naslona-spolja-bez-s79253103/,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastucic-naslona-spolja-bez__0685036_pe721317_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastucic-naslona-spolja-bez__1185543_pe898459_s5.jpg?f=xxs,FRÖSÖN/DUVHOLMEN,"Jastučić naslona,spolja, bež, 62x44 cm",2.200,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/duvholmen-unutrasnji-jastucic-za-naslon-napolju-siva-10391833/,https://www.ikea.com/rs/sr/images/products/duvholmen-unutrasnji-jastucic-za-naslon-napolju-siva__0684986_pe721301_s5.jpg?f=xxs,,DUVHOLMEN,"Unutrašnji jastučić za naslon, napolju siva, 62x44 cm",1.300,Pregled: 4.3 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/bondholmen-sto-4-stolice-i-rukohvati-spolja-bela-bez-froesoen-duvholmen-bez-s39549847/,https://www.ikea.com/rs/sr/images/products/bondholmen-sto-4-stolice-i-rukohvati-spolja-bela-bez-froesoen-duvholmen-bez__1325100_pe943808_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/bondholmen-sto-4-stolice-i-rukohvati-spolja-bela-bez-froesoen-duvholmen-bez__1247827_pe922801_s5.jpg?f=xxs,BONDHOLMEN,"Sto, 4 stolice i rukohvati,spolja, bela/bež/Frösön/Duvholmen bež",59.599,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-naslon-za-modularnu-sofu-spolja-svetlosmede-bajcovano-60510305/,https://www.ikea.com/rs/sr/images/products/naemmaroe-naslon-za-modularnu-sofu-spolja-svetlosmede-bajcovano__1138758_pe880058_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-naslon-za-modularnu-sofu-spolja-svetlosmede-bajcovano__1147801_pe883476_s5.jpg?f=xxs,NÄMMARÖ,"Naslon za modularnu sofu, spolja, svetlosmeđe bajcovano, 60x56 cm",2.500,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/visingsoe-sto-napolju-zagasitozelena-40569467/,https://www.ikea.com/rs/sr/images/products/visingsoe-sto-napolju-zagasitozelena__1454283_pe991597_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/visingsoe-sto-napolju-zagasitozelena__1477594_pe999248_s5.jpg?f=xxs,VISINGSÖ,"Sto, napolju/zagasitozelena, 70x70 cm",10.999,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-garnitura-s-4-sedista-spolja-napolju-svetlosmede-bajcovano-s59607596/,https://www.ikea.com/rs/sr/images/products/naemmaroe-garnitura-s-4-sedista-spolja-napolju-svetlosmede-bajcovano__1438406_pe984733_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-garnitura-s-4-sedista-spolja-napolju-svetlosmede-bajcovano__1434024_pe983345_s5.jpg?f=xxs,NÄMMARÖ,"Garnitura s 4 sedišta,spolja, napolju/svetlosmeđe bajcovano, 254 cm",66.000,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-sto-i-4-fleksibilne-fotelje-spolja-svetlosmede-bajcovano-froesoen-duvholmen-bez-s69582232/,https://www.ikea.com/rs/sr/images/products/naemmaroe-sto-i-4-fleksibilne-fotelje-spolja-svetlosmede-bajcovano-froesoen-duvholmen-bez__1384031_pe962804_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-sto-i-4-fleksibilne-fotelje-spolja-svetlosmede-bajcovano-froesoen-duvholmen-bez__1408082_pe971708_s5.jpg?f=xxs,NÄMMARÖ,"Sto i 4 fleksibilne fotelje, spolja, svetlosmeđe bajcovano/Frösön/Duvholmen bež, 130 cm",58.999,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/bondholmen-sto-spolja-bela-bez-30558191/,https://www.ikea.com/rs/sr/images/products/bondholmen-sto-spolja-bela-bez__1333152_pe946398_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/bondholmen-sto-spolja-bela-bez__1333155_pe946399_s5.jpg?f=xxs,BONDHOLMEN,"Sto, spolja, bela/bež, 108 cm",19.999,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-sofa-trosed-spolja-rukohvati-svetlosmede-bajcovano-kuddarna-svetla-sivobez-s49575223/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-trosed-spolja-rukohvati-svetlosmede-bajcovano-kuddarna-svetla-sivobez__1469153_pe996438_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-trosed-spolja-rukohvati-svetlosmede-bajcovano-kuddarna-svetla-sivobez__1407717_pe971570_s5.jpg?f=xxs,NÄMMARÖ,"Modularna sofa trosed, spolja, rukohvati svetlosmeđe bajcovano/Kuddarna svetla sivobež, 210 cm",37.700,Pregled: 4.2 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vassholmen-stolica-unutra-spolja-crna-bela-30503740/,https://www.ikea.com/rs/sr/images/products/vassholmen-stolica-unutra-spolja-crna-bela__1078039_pe857074_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vassholmen-stolica-unutra-spolja-crna-bela__1078915_pe857325_s5.jpg?f=xxs,VASSHOLMEN,"Stolica, unutra/spolja, crna/bela",9.499,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/kuddarna-jastucic-naslona-spolja-svetla-sivobez-30547254/,https://www.ikea.com/rs/sr/images/products/kuddarna-jastucic-naslona-spolja-svetla-sivobez__1458342_pe992994_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/kuddarna-jastucic-naslona-spolja-svetla-sivobez__1458366_pe993016_s5.jpg?f=xxs,KUDDARNA,"Jastučić naslona,spolja, svetla sivobež, 62x44 cm",1.200,Pregled: 4.3 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vittskaer-dvosed-za-modularnu-sofu-plasticni-ratan-napolju-tamnosiva-80590419/,https://www.ikea.com/rs/sr/images/products/vittskaer-dvosed-za-modularnu-sofu-plasticni-ratan-napolju-tamnosiva__1396047_pe967167_s5.jpg?f=xxs,,VITTSKÄR,"Dvosed za modularnu sofu, plastični ratan napolju/tamnosiva",25.000,
https://www.ikea.com/rs/sr/p/vittskaer-modularna-fotelja-bez-rukohvata-napolju-plasticni-ratan-tamnosiva-s89590981/,https://www.ikea.com/rs/sr/images/products/vittskaer-modularna-fotelja-bez-rukohvata-napolju-plasticni-ratan-tamnosiva__1432972_pe982992_s5.jpg?f=xxs,,VITTSKÄR,"Modularna fotelja bez rukohvata, napolju/plastični ratan tamnosiva",24.000,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/trixig-bajc-za-drvo-za-spoljasnju-upotr-80580222/,https://www.ikea.com/rs/sr/images/products/trixig-bajc-za-drvo-za-spoljasnju-upotr__1357248_pe953489_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/trixig-bajc-za-drvo-za-spoljasnju-upotr__1372039_pe959320_s5.jpg?f=xxs,TRIXIG,"Bajc za drvo, za spoljašnju upotr, 500 ml",1.299,Pregled: 4.1 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-ugaona-sofa-trosed-napolju-svetlosmede-bajcovano-s59579305/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-ugaona-sofa-trosed-napolju-svetlosmede-bajcovano__1369671_pe958246_s5.jpg?f=xxs,,NÄMMARÖ,"Modularna ugaona sofa, trosed, napolju svetlosmeđe bajcovano, 210 cm",35.000,Pregled: 3.3 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/jutholmen-modularna-sofa-dvosed-spolja-tamnosiva-kuddarna-svetla-sivobez-s29578227/,https://www.ikea.com/rs/sr/images/products/jutholmen-modularna-sofa-dvosed-spolja-tamnosiva-kuddarna-svetla-sivobez__1380045_pe961601_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/jutholmen-modularna-sofa-dvosed-spolja-tamnosiva-kuddarna-svetla-sivobez__1469135_pe996415_s5.jpg?f=xxs,JUTHOLMEN,"Modularna sofa dvosed, spolja, tamnosiva/Kuddarna svetla sivobež, 146x73 cm",23.400,Pregled: 4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tegeloen-garnitura-s-4-sedista-za-bastu-tamnosiva-crna-60581147/,https://www.ikea.com/rs/sr/images/products/tegeloen-garnitura-s-4-sedista-za-bastu-tamnosiva-crna__1377091_pe960750_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tegeloen-garnitura-s-4-sedista-za-bastu-tamnosiva-crna__1390873_pe965604_s5.jpg?f=xxs,TEGELÖN,"Garnitura s 4 sedišta, za baštu, tamnosiva/crna",89.999,Pregled: 1 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/froesoen-navlaka-za-jastuk-naslona-ug-jed-napolju-bez-00586317/,https://www.ikea.com/rs/sr/images/products/froesoen-navlaka-za-jastuk-naslona-ug-jed-napolju-bez__0905299_pe665653_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/froesoen-navlaka-za-jastuk-naslona-ug-jed-napolju-bez__1379337_pe961492_s5.jpg?f=xxs,FRÖSÖN,"Navlaka za jastuk naslona, ug.jed, napolju bež, 62/52x44 cm",2.000,Pregled: 3.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/bondholmen-fotelja-spolja-bela-bez-60558161/,https://www.ikea.com/rs/sr/images/products/bondholmen-fotelja-spolja-bela-bez__1332510_pe946291_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/bondholmen-fotelja-spolja-bela-bez__1332514_pe946294_s5.jpg?f=xxs,BONDHOLMEN,"Fotelja, spolja, bela/bež",13.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/trixig-ulje-za-drvo-unutra-00581065/,https://www.ikea.com/rs/sr/images/products/trixig-ulje-za-drvo-unutra__1357241_pe953485_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/trixig-ulje-za-drvo-unutra__1372019_pe959303_s5.jpg?f=xxs,TRIXIG,"Ulje za drvo, unutra, 250 ml",599,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/trixig-ulje-za-drvo-unutra-30581115/,https://www.ikea.com/rs/sr/images/products/trixig-ulje-za-drvo-unutra__1357247_pe953488_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/trixig-ulje-za-drvo-unutra__1372035_pe959315_s5.jpg?f=xxs,TRIXIG,"Ulje za drvo, unutra, 500 ml",1.299,Pregled: 3.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-garnitura-s-3-sedista-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez-s99607518/,https://www.ikea.com/rs/sr/images/products/naemmaroe-garnitura-s-3-sedista-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438380_pe984720_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-garnitura-s-3-sedista-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438360_pe984684_s5.jpg?f=xxs,NÄMMARÖ,"Garnitura s 3 sedišta, napolju svetlosmeđe bajcovano/Frösön/Duvholmen bež, 243 cm",88.500,
https://www.ikea.com/rs/sr/p/tallskaer-cetvorosed-set-lezaljki-napolju-boja-antracita-s69582500/,https://www.ikea.com/rs/sr/images/products/tallskaer-cetvorosed-set-lezaljki-napolju-boja-antracita__1384038_pe962812_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tallskaer-cetvorosed-set-lezaljki-napolju-boja-antracita__1407660_pe971552_s5.jpg?f=xxs,TALLSKÄR,"Četvorosed, set ležaljki, napolju/boja antracita",45.997,
https://www.ikea.com/rs/sr/p/tosteroe-navlaka-za-set-namestaja-garnitura-za-rucavanje-crna-30292323/,https://www.ikea.com/rs/sr/images/products/tosteroe-navlaka-za-set-namestaja-garnitura-za-rucavanje-crna__0709165_pe726848_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tosteroe-navlaka-za-set-namestaja-garnitura-za-rucavanje-crna__1155842_pe886740_s5.jpg?f=xxs,TOSTERÖ,"Navlaka za set nameštaja, garnitura za ručavanje/crna, 145x145 cm",7.499,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vaermansoe-sto-spolja-tamnosiva-90515684/,https://www.ikea.com/rs/sr/images/products/vaermansoe-sto-spolja-tamnosiva__1148147_pe883697_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vaermansoe-sto-spolja-tamnosiva__1185548_pe898440_s5.jpg?f=xxs,VÄRMANSÖ,"Sto, spolja, tamnosiva, 161x93 cm",24.999,Pregled: 4.2 od 5 Zvezdice. Ukupno recenzija:
